,Babel El Mandeb,Strait Of Hormuz,Panama Canal,Suez Canal,Cape Of Good Hope,Strait Of Malacca
1970-01-01 00:00:00.000064966,,,,,,53
1970-01-01 00:00:00.000064967,,,,,,67
1970-01-01 00:00:00.000064968,,,,,,58
1970-01-01 00:00:00.000064969,,,,,,77
1970-01-01 00:00:00.000064970,,,,,,56
1970-01-01 00:00:00.000064971,,,,,,60
1970-01-01 00:00:00.000064972,,,,,,60
1970-01-01 00:00:00.000064973,,,,,,80
1970-01-01 00:00:00.000064974,,,,,,62
1970-01-01 00:00:00.000064975,,,,,,54
1970-01-01 00:00:00.000064976,,,,,,72
1970-01-01 00:00:00.000064977,,,,,,55
1970-01-01 00:00:00.000064978,,,,,,73
1970-01-01 00:00:00.000064979,,,,,,64
1970-01-01 00:00:00.000064980,,,,,,61
1970-01-01 00:00:00.000064981,,,,,,67
1970-01-01 00:00:00.000064982,,,,,,61
1970-01-01 00:00:00.000064983,,,,,,56
1970-01-01 00:00:00.000064984,,,,,,47
1970-01-01 00:00:00.000064985,,,,,,65
1970-01-01 00:00:00.000064986,,,,,,59
1970-01-01 00:00:00.000064987,,,,,,64
1970-01-01 00:00:00.000064988,,,,,,67
1970-01-01 00:00:00.000064989,,,,,,72
1970-01-01 00:00:00.000064990,,,,,,54
1970-01-01 00:00:00.000064991,,,,,,49
1970-01-01 00:00:00.000064992,,,,,,49
1970-01-01 00:00:00.000064993,,,,,,65
1970-01-01 00:00:00.000064994,,,,,,61
1970-01-01 00:00:00.000064995,,,,,,59
1970-01-01 00:00:00.000064996,,,,,,58
1970-01-01 00:00:00.000064997,,,,,,52
1970-01-01 00:00:00.000064998,,,,,,71
1970-01-01 00:00:00.000064999,,,,,,48
1970-01-01 00:00:00.000065000,,,,,,65
1970-01-01 00:00:00.000065001,,,,,,59
1970-01-01 00:00:00.000065002,,,,,,56
1970-01-01 00:00:00.000065003,,,,,,54
1970-01-01 00:00:00.000065004,,,,,,80
1970-01-01 00:00:00.000065005,,,,,,70
1970-01-01 00:00:00.000065006,,,,,,59
1970-01-01 00:00:00.000065007,,,,,,76
1970-01-01 00:00:00.000065008,,,,,,77
1970-01-01 00:00:00.000065009,,,,,,52
1970-01-01 00:00:00.000065010,,,,,,61
1970-01-01 00:00:00.000065011,,,,,,62
1970-01-01 00:00:00.000065012,,,,,,64
1970-01-01 00:00:00.000065013,,,,,,74
1970-01-01 00:00:00.000065014,,,,,,46
1970-01-01 00:00:00.000065015,,,,,,65
1970-01-01 00:00:00.000065016,,,,,,60
1970-01-01 00:00:00.000065017,,,,,,73
1970-01-01 00:00:00.000065018,,,,,,69
1970-01-01 00:00:00.000065019,,,,,,76
1970-01-01 00:00:00.000065020,,,,,,60
1970-01-01 00:00:00.000065021,,,,,,64
1970-01-01 00:00:00.000065022,,,,,,65
1970-01-01 00:00:00.000065023,,,,,,67
1970-01-01 00:00:00.000065024,,,,,,61
1970-01-01 00:00:00.000065025,,,,,,68
1970-01-01 00:00:00.000065026,,,,,,58
1970-01-01 00:00:00.000065027,,,,,,47
1970-01-01 00:00:00.000065028,,,,,,76
1970-01-01 00:00:00.000065029,,,,,,59
1970-01-01 00:00:00.000065030,,,,,,65
1970-01-01 00:00:00.000065031,,,,,,51
1970-01-01 00:00:00.000065032,,,,,,66
1970-01-01 00:00:00.000065033,,,,,,54
1970-01-01 00:00:00.000065034,,,,,,83
1970-01-01 00:00:00.000065035,,,,,,44
1970-01-01 00:00:00.000065036,,,,,,63
1970-01-01 00:00:00.000065037,,,,,,62
1970-01-01 00:00:00.000065038,,,,,,63
1970-01-01 00:00:00.000065039,,,,,,72
1970-01-01 00:00:00.000065040,,,,,,75
1970-01-01 00:00:00.000065041,,,,,,53
1970-01-01 00:00:00.000065042,,,,,,61
1970-01-01 00:00:00.000065043,,,,,,69
1970-01-01 00:00:00.000065044,,,,,,53
1970-01-01 00:00:00.000065045,,,,,,69
1970-01-01 00:00:00.000065046,,,,,,57
1970-01-01 00:00:00.000065047,,,,,,62
1970-01-01 00:00:00.000065048,,,,,,76
1970-01-01 00:00:00.000065049,,,,,,70
1970-01-01 00:00:00.000065050,,,,,,62
1970-01-01 00:00:00.000065051,,,,,,59
1970-01-01 00:00:00.000065052,,,,,,55
1970-01-01 00:00:00.000065053,,,,,,65
1970-01-01 00:00:00.000065054,,,,,,47
1970-01-01 00:00:00.000065055,,,,,,63
1970-01-01 00:00:00.000065056,,,,,,58
1970-01-01 00:00:00.000065057,,,,,,58
1970-01-01 00:00:00.000065058,,,,,,58
1970-01-01 00:00:00.000065059,,,,,,58
1970-01-01 00:00:00.000065060,,,,,,61
1970-01-01 00:00:00.000065061,,,,,,61
1970-01-01 00:00:00.000065062,,,,,,73
1970-01-01 00:00:00.000065063,,,,,,61
1970-01-01 00:00:00.000065064,,,,,,52
1970-01-01 00:00:00.000065065,,,,,,80
1970-01-01 00:00:00.000065066,,,,,,50
1970-01-01 00:00:00.000065067,,,,,,68
1970-01-01 00:00:00.000065068,,,,,,55
1970-01-01 00:00:00.000065069,,,,,,62
1970-01-01 00:00:00.000065070,,,,,,67
1970-01-01 00:00:00.000065071,,,,,,63
1970-01-01 00:00:00.000065072,,,,,,54
1970-01-01 00:00:00.000065073,,,,,,76
1970-01-01 00:00:00.000065074,,,,,,62
1970-01-01 00:00:00.000065075,,,,,,82
1970-01-01 00:00:00.000065076,,,,,,58
1970-01-01 00:00:00.000065077,,,,,,76
1970-01-01 00:00:00.000065078,,,,,,69
1970-01-01 00:00:00.000065079,,,,,,62
1970-01-01 00:00:00.000065080,,,,,,58
1970-01-01 00:00:00.000065081,,,,,,66
1970-01-01 00:00:00.000065082,,,,,,53
1970-01-01 00:00:00.000065083,,,,,,61
1970-01-01 00:00:00.000065084,,,,,,62
1970-01-01 00:00:00.000065085,,,,,,68
1970-01-01 00:00:00.000065086,,,,,,57
1970-01-01 00:00:00.000065087,,,,,,60
1970-01-01 00:00:00.000065088,,,,,,68
1970-01-01 00:00:00.000065089,,,,,,56
1970-01-01 00:00:00.000065090,,,,,,55
1970-01-01 00:00:00.000065091,,,,,,68
1970-01-01 00:00:00.000065092,,,,,,53
1970-01-01 00:00:00.000065093,,,,,,59
1970-01-01 00:00:00.000065094,,,,,,60
1970-01-01 00:00:00.000065095,,,,,,67
1970-01-01 00:00:00.000065096,,,,,,63
1970-01-01 00:00:00.000065097,,,,,,52
1970-01-01 00:00:00.000065098,,,,,,44
1970-01-01 00:00:00.000065099,,,,,,66
1970-01-01 00:00:00.000065100,,,,,,70
1970-01-01 00:00:00.000065101,,,,,,59
1970-01-01 00:00:00.000065102,,,,,,63
1970-01-01 00:00:00.000065103,,,,,,65
1970-01-01 00:00:00.000065104,,,,,,48
1970-01-01 00:00:00.000065105,,,,,,76
1970-01-01 00:00:00.000065106,,,,,,67
1970-01-01 00:00:00.000065107,,,,,,56
1970-01-01 00:00:00.000065108,,,,,,66
1970-01-01 00:00:00.000065109,,,,,,66
1970-01-01 00:00:00.000065110,,,,,,72
1970-01-01 00:00:00.000065111,,,,,,53
1970-01-01 00:00:00.000065112,,,,,,68
1970-01-01 00:00:00.000065113,,,,,,68
1970-01-01 00:00:00.000065114,,,,,,55
1970-01-01 00:00:00.000065115,,,,,,62
1970-01-01 00:00:00.000065116,,,,,,65
1970-01-01 00:00:00.000065117,,,,,,60
1970-01-01 00:00:00.000065118,,,,,,49
1970-01-01 00:00:00.000065119,,,,,,81
1970-01-01 00:00:00.000065120,,,,,,67
1970-01-01 00:00:00.000065121,,,,,,49
1970-01-01 00:00:00.000065122,,,,,,80
1970-01-01 00:00:00.000065123,,,,,,71
1970-01-01 00:00:00.000065124,,,,,,61
1970-01-01 00:00:00.000065125,,,,,,74
1970-01-01 00:00:00.000065126,,,,,,57
1970-01-01 00:00:00.000065127,,,,,,65
1970-01-01 00:00:00.000065128,,,,,,81
1970-01-01 00:00:00.000065129,,,,,,65
1970-01-01 00:00:00.000065130,,,,,,76
1970-01-01 00:00:00.000065131,,,,,,72
1970-01-01 00:00:00.000065132,,,,,,60
1970-01-01 00:00:00.000065133,,,,,,56
1970-01-01 00:00:00.000065134,,,,,,76
1970-01-01 00:00:00.000065135,,,,,,69
1970-01-01 00:00:00.000065136,,,,,,76
1970-01-01 00:00:00.000065137,,,,,,60
1970-01-01 00:00:00.000065138,,,,,,68
1970-01-01 00:00:00.000065139,,,,,,54
1970-01-01 00:00:00.000065140,,,,,,55
1970-01-01 00:00:00.000065141,,,,,,64
1970-01-01 00:00:00.000065142,,,,,,70
1970-01-01 00:00:00.000065143,,,,,,76
1970-01-01 00:00:00.000065144,,,,,,56
1970-01-01 00:00:00.000065145,,,,,,76
1970-01-01 00:00:00.000065146,,,,,,78
1970-01-01 00:00:00.000065147,,,,,,60
1970-01-01 00:00:00.000065148,,,,,,71
1970-01-01 00:00:00.000065149,,,,,,67
1970-01-01 00:00:00.000065150,,,,,,57
1970-01-01 00:00:00.000065151,,,,,,59
1970-01-01 00:00:00.000065152,,,,,,75
1970-01-01 00:00:00.000065153,,,,,,62
1970-01-01 00:00:00.000065154,,,,,,73
1970-01-01 00:00:00.000065155,,,,,,54
1970-01-01 00:00:00.000065156,,,,,,63
1970-01-01 00:00:00.000065157,,,,,,62
1970-01-01 00:00:00.000065158,,,,,,56
1970-01-01 00:00:00.000065159,,,,,,54
1970-01-01 00:00:00.000065160,,,,,,50
1970-01-01 00:00:00.000065161,,,,,,73
1970-01-01 00:00:00.000065162,,,,,,49
1970-01-01 00:00:00.000065163,,,,,,63
1970-01-01 00:00:00.000065164,,,,,,71
1970-01-01 00:00:00.000065165,,,,,,80
1970-01-01 00:00:00.000065166,,,,,,64
1970-01-01 00:00:00.000065167,,,,,,69
1970-01-01 00:00:00.000065168,,,,,,58
1970-01-01 00:00:00.000065169,,,,,,56
1970-01-01 00:00:00.000065170,,,,,,66
1970-01-01 00:00:00.000065171,,,,,,64
1970-01-01 00:00:00.000065172,,,,,,54
1970-01-01 00:00:00.000065173,,,,,,60
1970-01-01 00:00:00.000065174,,,,,,64
1970-01-01 00:00:00.000065175,,,,,,55
1970-01-01 00:00:00.000065176,,,,,,81
1970-01-01 00:00:00.000065177,,,,,,51
1970-01-01 00:00:00.000065178,,,,,,73
1970-01-01 00:00:00.000065179,,,,,,60
1970-01-01 00:00:00.000065180,,,,,,60
1970-01-01 00:00:00.000065181,,,,,,67
1970-01-01 00:00:00.000065182,,,,,,64
1970-01-01 00:00:00.000065183,,,,,,71
1970-01-01 00:00:00.000065184,,,,,,73
1970-01-01 00:00:00.000065185,,,,,,73
1970-01-01 00:00:00.000065186,,,,,,69
1970-01-01 00:00:00.000065187,,,,,,65
1970-01-01 00:00:00.000065188,,,,,,61
1970-01-01 00:00:00.000065189,,,,,,60
1970-01-01 00:00:00.000065190,,,,,,75
1970-01-01 00:00:00.000065191,,,,,,59
1970-01-01 00:00:00.000065192,,,,,,70
1970-01-01 00:00:00.000065193,,,,,,60
1970-01-01 00:00:00.000065194,,,,,,59
1970-01-01 00:00:00.000065195,,,,,,75
1970-01-01 00:00:00.000065196,,,,,,67
1970-01-01 00:00:00.000065197,,,,,,51
1970-01-01 00:00:00.000065198,,,,,,75
1970-01-01 00:00:00.000065199,,,,,,54
1970-01-01 00:00:00.000065200,,,,,,58
1970-01-01 00:00:00.000065201,,,,,,58
1970-01-01 00:00:00.000065202,,,,,,59
1970-01-01 00:00:00.000065203,,,,,,56
1970-01-01 00:00:00.000065204,,,,,,64
1970-01-01 00:00:00.000065205,,,,,,67
1970-01-01 00:00:00.000065206,,,,,,62
1970-01-01 00:00:00.000065207,,,,,,50
1970-01-01 00:00:00.000065208,,,,,,64
1970-01-01 00:00:00.000065209,,,,,,74
1970-01-01 00:00:00.000065210,,,,,,63
1970-01-01 00:00:00.000065211,,,,,,66
1970-01-01 00:00:00.000065212,,,,,,61
1970-01-01 00:00:00.000065213,,,,,,55
1970-01-01 00:00:00.000065214,,,,,,62
1970-01-01 00:00:00.000065215,,,,,,64
1970-01-01 00:00:00.000065216,,,,,,58
1970-01-01 00:00:00.000065217,,,,,,57
1970-01-01 00:00:00.000065218,,,,,,70
1970-01-01 00:00:00.000065219,,,,,,61
1970-01-01 00:00:00.000065220,,,,,,72
1970-01-01 00:00:00.000065221,,,,,,60
1970-01-01 00:00:00.000065222,,,,,,72
1970-01-01 00:00:00.000065223,,,,,,62
1970-01-01 00:00:00.000065224,,,,,,50
1970-01-01 00:00:00.000065225,,,,,,76
1970-01-01 00:00:00.000065226,,,,,,63
1970-01-01 00:00:00.000065227,,,,,,60
1970-01-01 00:00:00.000065228,,,,,,63
1970-01-01 00:00:00.000065229,,,,,,73
1970-01-01 00:00:00.000065230,,,,,,62
1970-01-01 00:00:00.000065231,,,,,,67
1970-01-01 00:00:00.000065232,,,,,,50
1970-01-01 00:00:00.000065233,,,,,,71
1970-01-01 00:00:00.000065234,,,,,,73
1970-01-01 00:00:00.000065235,,,,,,71
1970-01-01 00:00:00.000065236,,,,,,72
1970-01-01 00:00:00.000065237,,,,,,70
1970-01-01 00:00:00.000065238,,,,,,72
1970-01-01 00:00:00.000065239,,,,,,62
1970-01-01 00:00:00.000065240,,,,,,67
1970-01-01 00:00:00.000065241,,,,,,63
1970-01-01 00:00:00.000065242,,,,,,63
1970-01-01 00:00:00.000065243,,,,,,54
1970-01-01 00:00:00.000065244,,,,,,74
1970-01-01 00:00:00.000065245,,,,,,55
1970-01-01 00:00:00.000065246,,,,,,55
1970-01-01 00:00:00.000065247,,,,,,59
1970-01-01 00:00:00.000065248,,,,,,47
1970-01-01 00:00:00.000065249,,,,,,80
1970-01-01 00:00:00.000065250,,,,,,74
1970-01-01 00:00:00.000065251,,,,,,62
1970-01-01 00:00:00.000065252,,,,,,78
1970-01-01 00:00:00.000065253,,,,,,67
1970-01-01 00:00:00.000065254,,,,,,56
1970-01-01 00:00:00.000065255,,,,,,58
1970-01-01 00:00:00.000065256,,,,,,65
1970-01-01 00:00:00.000065257,,,,,,68
1970-01-01 00:00:00.000065258,,,,,,64
1970-01-01 00:00:00.000065259,,,,,,85
1970-01-01 00:00:00.000065260,,,,,,70
1970-01-01 00:00:00.000065261,,,,,,46
1970-01-01 00:00:00.000065262,,,,,,69
1970-01-01 00:00:00.000065263,,,,,,68
1970-01-01 00:00:00.000065264,,,,,,77
1970-01-01 00:00:00.000065265,,,,,,65
1970-01-01 00:00:00.000065266,,,,,,53
1970-01-01 00:00:00.000065267,,,,,,61
1970-01-01 00:00:00.000065268,,,,,,77
1970-01-01 00:00:00.000065269,,,,,,53
1970-01-01 00:00:00.000065270,,,,,,48
1970-01-01 00:00:00.000065271,,,,,,61
1970-01-01 00:00:00.000065272,,,,,,54
1970-01-01 00:00:00.000065273,,,,,,62
1970-01-01 00:00:00.000065274,,,,,,57
1970-01-01 00:00:00.000065275,,,,,,46
1970-01-01 00:00:00.000065276,,,,,,52
1970-01-01 00:00:00.000065277,,,,,,56
1970-01-01 00:00:00.000065278,,,,,,69
1970-01-01 00:00:00.000065279,,,,,,65
1970-01-01 00:00:00.000065280,,,,,,83
1970-01-01 00:00:00.000065281,,,,,,51
1970-01-01 00:00:00.000065282,,,,,,71
1970-01-01 00:00:00.000065283,,,,,,49
1970-01-01 00:00:00.000065284,,,,,,71
1970-01-01 00:00:00.000065285,,,,,,65
1970-01-01 00:00:00.000065286,,,,,,58
1970-01-01 00:00:00.000065287,,,,,,53
1970-01-01 00:00:00.000065288,,,,,,51
1970-01-01 00:00:00.000065289,,,,,,60
1970-01-01 00:00:00.000065290,,,,,,63
1970-01-01 00:00:00.000065291,,,,,,61
1970-01-01 00:00:00.000065292,,,,,,53
1970-01-01 00:00:00.000065293,,,,,,71
1970-01-01 00:00:00.000065294,,,,,,71
1970-01-01 00:00:00.000065295,,,,,,62
1970-01-01 00:00:00.000065296,,,,,,62
1970-01-01 00:00:00.000065297,,,,,,59
1970-01-01 00:00:00.000065298,,,,,,50
1970-01-01 00:00:00.000065299,,,,,,69
1970-01-01 00:00:00.000065300,,,,,,60
1970-01-01 00:00:00.000065301,,,,,,56
1970-01-01 00:00:00.000065302,,,,,,61
1970-01-01 00:00:00.000065303,,,,,,69
1970-01-01 00:00:00.000065304,,,,,,70
1970-01-01 00:00:00.000065305,,,,,,56
1970-01-01 00:00:00.000065306,,,,,,62
1970-01-01 00:00:00.000065307,,,,,,63
1970-01-01 00:00:00.000065308,,,,,,63
1970-01-01 00:00:00.000065309,,,,,,67
1970-01-01 00:00:00.000065310,,,,,,66
1970-01-01 00:00:00.000065311,,,,,,67
1970-01-01 00:00:00.000065312,,,,,,50
1970-01-01 00:00:00.000065313,,,,,,53
1970-01-01 00:00:00.000065314,,,,,,67
1970-01-01 00:00:00.000065315,,,,,,58
1970-01-01 00:00:00.000065316,,,,,,62
1970-01-01 00:00:00.000065317,,,,,,57
1970-01-01 00:00:00.000065318,,,,,,70
1970-01-01 00:00:00.000065319,,,,,,60
1970-01-01 00:00:00.000065320,,,,,,72
1970-01-01 00:00:00.000065321,,,,,,56
1970-01-01 00:00:00.000065322,,,,,,50
1970-01-01 00:00:00.000065323,,,,,,56
1970-01-01 00:00:00.000065324,,,,,,60
1970-01-01 00:00:00.000065325,,,,,,67
1970-01-01 00:00:00.000065326,,,,,,56
1970-01-01 00:00:00.000065327,,,,,,64
1970-01-01 00:00:00.000065328,,,,,,55
1970-01-01 00:00:00.000065329,,,,,,55
1970-01-01 00:00:00.000065330,,,,,,67
1970-01-01 00:00:00.000065331,,,,,,61
1970-01-01 00:00:00.000065332,,,,,,56
1970-01-01 00:00:00.000065333,,,,,,61
1970-01-01 00:00:00.000065334,,,,,,58
1970-01-01 00:00:00.000065335,,,,,,65
1970-01-01 00:00:00.000065336,,,,,,77
1970-01-01 00:00:00.000065337,,,,,,49
1970-01-01 00:00:00.000065338,,,,,,59
1970-01-01 00:00:00.000065339,,,,,,53
1970-01-01 00:00:00.000065340,,,,,,70
1970-01-01 00:00:00.000065341,,,,,,89
1970-01-01 00:00:00.000065342,,,,,,76
1970-01-01 00:00:00.000065343,,,,,,70
1970-01-01 00:00:00.000065344,,,,,,66
1970-01-01 00:00:00.000065345,,,,,,69
1970-01-01 00:00:00.000065346,,,,,,65
1970-01-01 00:00:00.000065347,,,,,,60
1970-01-01 00:00:00.000065348,,,,,,78
1970-01-01 00:00:00.000065349,,,,,,66
1970-01-01 00:00:00.000065350,,,,,,57
1970-01-01 00:00:00.000065351,,,,,,62
1970-01-01 00:00:00.000065352,,,,,,77
1970-01-01 00:00:00.000065353,,,,,,70
1970-01-01 00:00:00.000065354,,,,,,71
1970-01-01 00:00:00.000065355,,,,,,62
1970-01-01 00:00:00.000065356,,,,,,64
1970-01-01 00:00:00.000065357,,,,,,69
1970-01-01 00:00:00.000065358,,,,,,53
1970-01-01 00:00:00.000065359,,,,,,55
1970-01-01 00:00:00.000065360,,,,,,65
1970-01-01 00:00:00.000065361,,,,,,64
1970-01-01 00:00:00.000065362,,,,,,68
1970-01-01 00:00:00.000065363,,,,,,75
1970-01-01 00:00:00.000065364,,,,,,49
1970-01-01 00:00:00.000065365,,,,,,53
1970-01-01 00:00:00.000065366,,,,,,76
1970-01-01 00:00:00.000065367,,,,,,57
1970-01-01 00:00:00.000065368,,,,,,56
1970-01-01 00:00:00.000065369,,,,,,53
1970-01-01 00:00:00.000065370,,,,,,73
1970-01-01 00:00:00.000065371,,,,,,65
1970-01-01 00:00:00.000065372,,,,,,59
1970-01-01 00:00:00.000065373,,,,,,76
1970-01-01 00:00:00.000065374,,,,,,69
1970-01-01 00:00:00.000065375,,,,,,66
1970-01-01 00:00:00.000065376,,,,,,52
1970-01-01 00:00:00.000065377,,,,,,61
1970-01-01 00:00:00.000065378,,,,,,54
1970-01-01 00:00:00.000065379,,,,,,63
1970-01-01 00:00:00.000065380,,,,,,65
1970-01-01 00:00:00.000065381,,,,,,69
1970-01-01 00:00:00.000065382,,,,,,61
1970-01-01 00:00:00.000065383,,,,,,65
1970-01-01 00:00:00.000065384,,,,,,69
1970-01-01 00:00:00.000065385,,,,,,64
1970-01-01 00:00:00.000065386,,,,,,59
1970-01-01 00:00:00.000065387,,,,,,59
1970-01-01 00:00:00.000065388,,,,,,42
1970-01-01 00:00:00.000065389,,,,,,68
1970-01-01 00:00:00.000065390,,,,,,46
1970-01-01 00:00:00.000065391,,,,,,69
1970-01-01 00:00:00.000065392,,,,,,63
1970-01-01 00:00:00.000065393,,,,,,73
1970-01-01 00:00:00.000065394,,,,,,74
1970-01-01 00:00:00.000065395,,,,,,78
1970-01-01 00:00:00.000065396,,,,,,67
1970-01-01 00:00:00.000065397,,,,,,67
1970-01-01 00:00:00.000065398,,,,,,70
1970-01-01 00:00:00.000065399,,,,,,63
1970-01-01 00:00:00.000065400,,,,,,57
1970-01-01 00:00:00.000065401,,,,,,73
1970-01-01 00:00:00.000065402,,,,,,62
1970-01-01 00:00:00.000065403,,,,,,55
1970-01-01 00:00:00.000065404,,,,,,55
1970-01-01 00:00:00.000065405,,,,,,55
1970-01-01 00:00:00.000065406,,,,,,69
1970-01-01 00:00:00.000065407,,,,,,65
1970-01-01 00:00:00.000065408,,,,,,40
1970-01-01 00:00:00.000065409,,,,,,32
1970-01-01 00:00:00.000065410,,,,,,68
1970-01-01 00:00:00.000065411,,,,,,55
1970-01-01 00:00:00.000065412,,,,,,58
1970-01-01 00:00:00.000065413,,,,,,37
1970-01-01 00:00:00.000065414,,,,,,43
1970-01-01 00:00:00.000065415,,,,,,83
1970-01-01 00:00:00.000065416,,,,,,86
1970-01-01 00:00:00.000065417,,,,,,66
1970-01-01 00:00:00.000065418,,,,,,83
1970-01-01 00:00:00.000065419,,,,,,71
1970-01-01 00:00:00.000065420,,,,,,66
1970-01-01 00:00:00.000065421,,,,,,75
1970-01-01 00:00:00.000065422,,,,,,66
1970-01-01 00:00:00.000065423,,,,,,68
1970-01-01 00:00:00.000065424,,,,,,62
1970-01-01 00:00:00.000065425,,,,,,57
1970-01-01 00:00:00.000065426,,,,,,58
1970-01-01 00:00:00.000065427,,,,,,61
1970-01-01 00:00:00.000065428,,,,,,61
1970-01-01 00:00:00.000065429,,,,,,64
1970-01-01 00:00:00.000065430,,,,,,61
1970-01-01 00:00:00.000065431,,,,,,52
1970-01-01 00:00:00.000065432,,,,,,76
1970-01-01 00:00:00.000065433,,,,,,73
1970-01-01 00:00:00.000065434,,,,,,67
1970-01-01 00:00:00.000065435,,,,,,77
1970-01-01 00:00:00.000065436,,,,,,82
1970-01-01 00:00:00.000065437,,,,,,57
1970-01-01 00:00:00.000065438,,,,,,50
1970-01-01 00:00:00.000065439,,,,,,51
1970-01-01 00:00:00.000065440,,,,,,69
1970-01-01 00:00:00.000065441,,,,,,58
1970-01-01 00:00:00.000065442,,,,,,72
1970-01-01 00:00:00.000065443,,,,,,62
1970-01-01 00:00:00.000065444,,,,,,81
1970-01-01 00:00:00.000065445,,,,,,51
1970-01-01 00:00:00.000065446,,,,,,40
1970-01-01 00:00:00.000065447,,,,,,80
1970-01-01 00:00:00.000065448,,,,,,67
1970-01-01 00:00:00.000065449,,,,,,60
1970-01-01 00:00:00.000065450,,,,,,57
1970-01-01 00:00:00.000065451,,,,,,57
1970-01-01 00:00:00.000065452,,,,,,78
1970-01-01 00:00:00.000065453,,,,,,69
1970-01-01 00:00:00.000065454,,,,,,57
1970-01-01 00:00:00.000065455,,,,,,46
1970-01-01 00:00:00.000065456,,,,,,49
1970-01-01 00:00:00.000065457,,,,,,66
1970-01-01 00:00:00.000065458,,,,,,79
1970-01-01 00:00:00.000065459,,,,,,72
1970-01-01 00:00:00.000065460,,,,,,68
1970-01-01 00:00:00.000065461,,,,,,53
1970-01-01 00:00:00.000065462,,,,,,62
1970-01-01 00:00:00.000065463,,,,,,64
1970-01-01 00:00:00.000065464,,,,,,58
1970-01-01 00:00:00.000065465,,,,,,51
1970-01-01 00:00:00.000065466,,,,,,65
1970-01-01 00:00:00.000065467,,,,,,64
1970-01-01 00:00:00.000065468,,,,,,58
1970-01-01 00:00:00.000065469,,,,,,57
1970-01-01 00:00:00.000065470,,,,,,74
1970-01-01 00:00:00.000065471,,,,,,72
1970-01-01 00:00:00.000065472,,,,,,65
1970-01-01 00:00:00.000065473,,,,,,68
1970-01-01 00:00:00.000065474,,,,,,56
1970-01-01 00:00:00.000065475,,,,,,85
1970-01-01 00:00:00.000065476,,,,,,64
1970-01-01 00:00:00.000065477,,,,,,61
1970-01-01 00:00:00.000065478,,,,,,59
1970-01-01 00:00:00.000065479,,,,,,73
1970-01-01 00:00:00.000065480,,,,,,75
1970-01-01 00:00:00.000065481,,,,,,71
1970-01-01 00:00:00.000065482,,,,,,76
1970-01-01 00:00:00.000065483,,,,,,59
1970-01-01 00:00:00.000065484,,,,,,66
1970-01-01 00:00:00.000065485,,,,,,57
1970-01-01 00:00:00.000065486,,,,,,67
1970-01-01 00:00:00.000065487,,,,,,64
1970-01-01 00:00:00.000065488,,,,,,77
1970-01-01 00:00:00.000065489,,,,,,61
1970-01-01 00:00:00.000065490,,,,,,62
1970-01-01 00:00:00.000065491,,,,,,68
1970-01-01 00:00:00.000065492,,,,,,70
1970-01-01 00:00:00.000065493,,,,,,59
1970-01-01 00:00:00.000065494,,,,,,67
1970-01-01 00:00:00.000065495,,,,,,58
1970-01-01 00:00:00.000065496,,,,,,67
1970-01-01 00:00:00.000065497,,,,,,67
1970-01-01 00:00:00.000065498,,,,,,72
1970-01-01 00:00:00.000065499,,,,,,68
1970-01-01 00:00:00.000065500,,,,,,59
1970-01-01 00:00:00.000065501,,,,,,82
1970-01-01 00:00:00.000065502,,,,,,63
1970-01-01 00:00:00.000065503,,,,,,58
1970-01-01 00:00:00.000065504,,,,,,58
1970-01-01 00:00:00.000065505,,,,,,67
1970-01-01 00:00:00.000065506,,,,,,64
1970-01-01 00:00:00.000065507,,,,,,59
1970-01-01 00:00:00.000065508,,,,,,58
1970-01-01 00:00:00.000065509,,,,,,66
1970-01-01 00:00:00.000065510,,,,,,54
1970-01-01 00:00:00.000065511,,,,,,70
1970-01-01 00:00:00.000065512,,,,,,56
1970-01-01 00:00:00.000065513,,,,,,65
1970-01-01 00:00:00.000065514,,,,,,50
1970-01-01 00:00:00.000065515,,,,,,61
1970-01-01 00:00:00.000065516,,,,,,60
1970-01-01 00:00:00.000065517,,,,,,68
1970-01-01 00:00:00.000065518,,,,,,55
1970-01-01 00:00:00.000065519,,,,,,77
1970-01-01 00:00:00.000065520,,,,,,58
1970-01-01 00:00:00.000065521,,,,,,66
1970-01-01 00:00:00.000065522,,,,,,57
1970-01-01 00:00:00.000065523,,,,,,47
1970-01-01 00:00:00.000065524,,,,,,60
1970-01-01 00:00:00.000065525,,,,,,59
1970-01-01 00:00:00.000065526,,,,,,57
1970-01-01 00:00:00.000065527,,,,,,58
1970-01-01 00:00:00.000065528,,,,,,57
1970-01-01 00:00:00.000065529,,,,,,69
1970-01-01 00:00:00.000065530,,,,,,61
1970-01-01 00:00:00.000065531,,,,,,63
1970-01-01 00:00:00.000065532,,,,,,67
1970-01-01 00:00:00.000065533,,,,,,64
1970-01-01 00:00:00.000065534,,,,,,49
1970-01-01 00:00:00.000065535,,,,,,61
1970-01-01 00:00:00.000065536,,,,,,45
1970-01-01 00:00:00.000065537,,,,,,64
1970-01-01 00:00:00.000065538,,,,,,54
1970-01-01 00:00:00.000065539,,,,,,66
1970-01-01 00:00:00.000065540,,,,,,67
1970-01-01 00:00:00.000065541,,,,,,61
1970-01-01 00:00:00.000065542,,,,,,71
1970-01-01 00:00:00.000065543,,,,,,55
1970-01-01 00:00:00.000065544,,,,,,66
1970-01-01 00:00:00.000065545,,,,,,61
