date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2023/11/21 00:00:00+00,2023,11,21,chokepoint6,Strait of Hormuz,10,12,2,3,50,27,77,458768.381165757,652345.266394912,12109.2825788683,19405.6686301108,2592840.82264064,1142628.59876965,3735469.42141029,49030
2023/10/05 00:00:00+00,2023,10,5,chokepoint6,Strait of Hormuz,16,12,7,3,63,38,101,394657.785201696,374534.137530214,36174.5897582148,4880.98150587057,2767981.89230319,810247.493995995,3578229.38629919,49031
2023/08/16 00:00:00+00,2023,8,16,chokepoint6,Strait of Hormuz,13,23,8,4,60,48,108,341707.48608421,607814.859052416,22251.6490445291,4018.0165833434,2310567.23022642,975792.010764498,3286359.24099091,49032
2023/05/07 00:00:00+00,2023,5,7,chokepoint6,Strait of Hormuz,20,14,9,3,57,46,103,705647.320995072,696175.86237388,121770.301737958,3493.81588066907,2473973.57592452,1527087.30098758,4001060.8769121,49033
2024/01/06 00:00:00+00,2024,1,6,chokepoint6,Strait of Hormuz,13,9,1,3,50,26,76,328722.3211999,141345.934608031,0,7307.9525620258,2550625.48541866,477376.208369957,3028001.69378862,49034
2023/11/22 00:00:00+00,2023,11,22,chokepoint6,Strait of Hormuz,9,15,2,3,44,29,73,232527.382345506,476333.440988844,25365.145805136,0,1027071.99728318,734225.969139486,1761297.96642267,49035
2023/10/06 00:00:00+00,2023,10,6,chokepoint6,Strait of Hormuz,14,15,6,3,74,38,112,412883.063409472,480268.401712195,53410.8910223763,8161.93860773239,3631649.23370281,954724.294751776,4586373.52845459,49036
2023/08/17 00:00:00+00,2023,8,17,chokepoint6,Strait of Hormuz,17,13,2,0,81,32,113,380203.697619989,354178.883703324,22457.3534514837,0,3878435.96384096,756839.934774797,4635275.89861576,49037
2023/05/08 00:00:00+00,2023,5,8,chokepoint6,Strait of Hormuz,24,19,6,1,62,50,112,508207.319029627,573294.317020262,33871.1515374599,0,3647335.20248928,1115372.78758735,4762707.99007663,49038
2024/01/07 00:00:00+00,2024,1,7,chokepoint6,Strait of Hormuz,11,10,3,1,49,25,74,250967.12602614,440914.081895183,3169.19524535661,8328.36666666667,2767736.64288819,703378.769833345,3471115.41272153,49039
2023/11/23 00:00:00+00,2023,11,23,chokepoint6,Strait of Hormuz,14,14,3,0,49,31,80,547531.116176221,441469.041758464,5556.01690579858,0,1503481.56937788,994556.174840483,2498037.74421836,49040
2023/10/07 00:00:00+00,2023,10,7,chokepoint6,Strait of Hormuz,16,16,8,1,46,41,87,484753.878942658,1000089.68090404,40209.7419205203,0,2064524.56660053,1525053.30176722,3589577.86836776,49041
2023/08/18 00:00:00+00,2023,8,18,chokepoint6,Strait of Hormuz,19,18,5,3,56,45,101,815442.530217851,564103.257463504,5187.99192837337,7210.2465037891,2578618.4832442,1391944.02611352,3970562.50935772,49042
2023/05/09 00:00:00+00,2023,5,9,chokepoint6,Strait of Hormuz,19,14,3,1,72,37,109,450880.844304124,534867.584646083,11144.9470303326,4087.20416887083,3247983.4572774,1000980.58014941,4248964.03742681,49043
2024/01/08 00:00:00+00,2024,1,8,chokepoint6,Strait of Hormuz,6,13,4,3,49,26,75,122167.682119468,749437.94360207,30416.9161667311,3820.59190065572,1879486.42263795,905843.133788925,2785329.55642687,49044
2023/11/24 00:00:00+00,2023,11,24,chokepoint6,Strait of Hormuz,15,19,4,2,58,40,98,256323.097853245,654008.137418905,6611.58536444148,6349.9535669864,2075873.58339137,923292.774203578,2999166.35759494,49045
2023/10/08 00:00:00+00,2023,10,8,chokepoint6,Strait of Hormuz,13,12,6,5,78,36,114,179078.273914742,265168.945681914,12853.6134507019,8188.2473149978,3468349.49588261,465289.080362356,3933638.57624497,49046
2023/08/19 00:00:00+00,2023,8,19,chokepoint6,Strait of Hormuz,16,16,8,4,69,44,113,356472.021339286,977273.274547076,22078.8749274312,4936.48781327156,3307491.79159192,1360760.65862706,4668252.45021898,49047
2023/05/10 00:00:00+00,2023,5,10,chokepoint6,Strait of Hormuz,16,19,6,4,60,45,105,692005.298644181,713425.171286768,27531.0369802792,11384.4083808508,2974399.95349906,1444345.91529208,4418745.86879114,49048
2024/01/09 00:00:00+00,2024,1,9,chokepoint6,Strait of Hormuz,7,11,2,2,50,22,72,104397.32882954,350824.846771824,20347.408767111,8328.36666666667,2337648.05703318,483897.951035142,2821546.00806832,49049
2023/11/25 00:00:00+00,2023,11,25,chokepoint6,Strait of Hormuz,10,9,4,0,44,23,67,348083.695016208,437904.045135951,12002.2936884407,0,2183041.68573053,797990.0338406,2981031.71957113,49050
2023/10/09 00:00:00+00,2023,10,9,chokepoint6,Strait of Hormuz,19,19,5,1,61,44,105,605757.962760802,544387.599384671,16700.3536576405,0,2878588.54160914,1166845.91580311,4045434.45741225,49051
2023/08/20 00:00:00+00,2023,8,20,chokepoint6,Strait of Hormuz,27,13,4,2,65,46,111,717639.01274966,642304.026927466,11067.1838812418,4482.561107107,3590313.86274259,1375492.78466548,4965806.64740807,49052
2023/05/11 00:00:00+00,2023,5,11,chokepoint6,Strait of Hormuz,23,15,3,1,72,42,114,627589.15479196,880126.996475031,7723.77772254893,0,3808366.58924584,1515439.92898954,5323806.51823538,49053
2024/01/10 00:00:00+00,2024,1,10,chokepoint6,Strait of Hormuz,18,14,3,3,42,38,80,635882.066731209,823259.215946272,4627.85275566756,0,1475519.2388799,1463769.13543315,2939288.37431305,49054
2023/11/26 00:00:00+00,2023,11,26,chokepoint6,Strait of Hormuz,8,9,5,0,47,22,69,372274.179912556,333757.006874673,4937.23827540932,0,3507907.98912156,710968.425062638,4218876.4141842,49055
2023/10/10 00:00:00+00,2023,10,10,chokepoint6,Strait of Hormuz,19,20,3,3,83,45,128,553789.560114956,1155868.54257348,10457.4004941056,11512.0661853963,4282239.89138339,1731627.56936794,6013867.46075133,49056
2023/08/21 00:00:00+00,2023,8,21,chokepoint6,Strait of Hormuz,23,14,8,5,75,50,125,405788.401946029,350415.743149255,11308.6811561952,6768.8442439395,3162115.97178045,774281.670495419,3936397.64227587,49057
2023/05/12 00:00:00+00,2023,5,12,chokepoint6,Strait of Hormuz,11,21,3,2,77,37,114,271460.581878581,641290.009023122,20066.1240912959,0,3584321.0219746,932816.714992999,4517137.7369676,49058
2024/01/11 00:00:00+00,2024,1,11,chokepoint6,Strait of Hormuz,7,10,4,3,61,24,85,58861.0800999572,362424.639280569,7108.3009833091,3777.62442263449,3452057.93403298,432171.64478647,3884229.57881945,49059
2023/11/27 00:00:00+00,2023,11,27,chokepoint6,Strait of Hormuz,13,14,3,3,55,33,88,503815.866637502,389153.780962961,2987.09435676481,0,2809000.79819509,895956.741957228,3704957.54015232,49060
2023/10/11 00:00:00+00,2023,10,11,chokepoint6,Strait of Hormuz,18,15,5,4,63,42,105,362804.327249452,392250.465189152,19512.3684625636,9722.79381685265,2680388.39475038,784289.95471802,3464678.3494684,49061
2023/08/22 00:00:00+00,2023,8,22,chokepoint6,Strait of Hormuz,19,13,3,3,63,38,101,740786.910433488,779447.691435449,1468.89710149093,3257.71523838496,2557905.97582328,1524961.21420881,4082867.19003209,49062
2023/05/13 00:00:00+00,2023,5,13,chokepoint6,Strait of Hormuz,21,17,4,4,64,46,110,380920.707443043,697405.227546972,7900.03350944245,4278.30253442226,2940645.92271968,1090504.27103388,4031150.19375356,49063
2024/01/12 00:00:00+00,2024,1,12,chokepoint6,Strait of Hormuz,8,15,5,3,57,31,88,204966.931246859,410808.592770604,46786.9625645615,2247.59172815391,2948322.13507278,664810.078310178,3613132.21338296,49064
2023/11/28 00:00:00+00,2023,11,28,chokepoint6,Strait of Hormuz,15,12,3,1,51,31,82,418341.35918581,307521.685816919,5350.45656023083,4409.16865952456,2717958.60966157,735622.670222484,3453581.27988405,49065
2023/11/29 00:00:00+00,2023,11,29,chokepoint6,Strait of Hormuz,16,16,2,3,57,37,94,464030.606976096,486414.354706205,16233.5557418238,12243.2411552581,2518702.60883816,978921.758579382,3497624.36741755,49066
2023/11/30 00:00:00+00,2023,11,30,chokepoint6,Strait of Hormuz,9,14,2,2,50,27,77,231971.61755693,464307.839142587,0,3992.98124445996,2667481.70267324,700272.437943977,3367754.14061721,49067
2023/12/01 00:00:00+00,2023,12,1,chokepoint6,Strait of Hormuz,11,11,2,3,41,27,68,368996.219769016,201902.144812486,3537.34878609062,2231.78331354011,2481681.38509375,576667.496681133,3058348.88177488,49068
2023/12/02 00:00:00+00,2023,12,2,chokepoint6,Strait of Hormuz,18,13,2,2,45,35,80,462651.976354126,308616.947342081,799.796907345516,11994.7356351962,3207408.38187335,784063.456238749,3991471.83811209,49069
2023/12/03 00:00:00+00,2023,12,3,chokepoint6,Strait of Hormuz,12,20,7,2,68,41,109,431008.144267786,607284.55951226,52059.6630999516,0,3298196.55922748,1090352.36688,4388548.92610747,49070
2023/12/04 00:00:00+00,2023,12,4,chokepoint6,Strait of Hormuz,11,17,3,3,52,34,86,306570.944257645,773227.979108978,12411.0185391549,5678.34520962156,2717683.92885982,1097888.2871154,3815572.21597522,49071
2023/12/05 00:00:00+00,2023,12,5,chokepoint6,Strait of Hormuz,16,9,4,4,61,33,94,470480.691358627,315958.310289711,10853.8927606366,10660.6345411328,2763640.862674,807953.528950107,3571594.39162411,49072
2023/12/06 00:00:00+00,2023,12,6,chokepoint6,Strait of Hormuz,18,7,5,3,56,33,89,442138.877509095,250694.465503555,7678.28524438328,4318.16219207255,2306907.97300201,704829.790449105,3011737.76345111,49073
2023/12/07 00:00:00+00,2023,12,7,chokepoint6,Strait of Hormuz,14,16,2,3,47,35,82,479477.828305217,629739.01311655,19058.1580710861,3160.51524576269,3023060.42770157,1131435.51473862,4154495.94244019,49074
2023/12/08 00:00:00+00,2023,12,8,chokepoint6,Strait of Hormuz,12,17,3,0,48,32,80,409641.254191462,661334.924848992,14144.2155514069,0,1748088.65181874,1085120.39459186,2833209.0464106,49075
2023/12/09 00:00:00+00,2023,12,9,chokepoint6,Strait of Hormuz,11,15,5,0,55,31,86,298929.295694061,344672.793293077,28135.6158820802,0,3353675.66214303,671737.704869218,4025413.36701225,49076
2023/12/10 00:00:00+00,2023,12,10,chokepoint6,Strait of Hormuz,9,12,3,4,52,28,80,284664.151444904,419514.19334241,7483.79376212041,9038.455970197,1303069.15968836,720700.594519631,2023769.75420799,49077
2023/12/11 00:00:00+00,2023,12,11,chokepoint6,Strait of Hormuz,24,7,2,0,51,33,84,968823.74216549,247756.97389407,8659.9500849004,0,2186195.64760467,1225240.66614446,3411436.31374913,49078
2023/12/12 00:00:00+00,2023,12,12,chokepoint6,Strait of Hormuz,10,16,5,3,53,34,87,148179.006063396,895729.515386071,21928.2132763066,4013.87450907159,2396787.23302934,1069850.60923485,3466637.84226418,49079
2023/12/13 00:00:00+00,2023,12,13,chokepoint6,Strait of Hormuz,15,17,4,2,48,38,86,581103.523500151,454353.675030426,4367.34880265217,7503.37121135774,1848236.50697833,1047327.91854459,2895564.42552292,49080
2023/12/14 00:00:00+00,2023,12,14,chokepoint6,Strait of Hormuz,12,13,6,5,41,36,77,307725.88673336,540344.173988102,42531.4752503796,7058.04911325165,2404454.24446488,897659.585085094,3302113.82954997,49081
2023/12/15 00:00:00+00,2023,12,15,chokepoint6,Strait of Hormuz,14,10,2,1,51,27,78,544521.819418941,328185.977045668,6258.43497157695,0,2857432.37444686,878966.231436186,3736398.60588304,49082
2023/10/12 00:00:00+00,2023,10,12,chokepoint6,Strait of Hormuz,15,27,7,2,67,51,118,549316.103136944,806916.855573446,13107.3451624722,0,3028568.26160623,1369340.30387286,4397908.56547909,49083
2023/10/13 00:00:00+00,2023,10,13,chokepoint6,Strait of Hormuz,25,9,10,4,65,48,113,727123.781219551,150338.869392776,42477.2831798292,5042.9708214892,1892868.56206764,924982.904613646,2817851.46668129,49084
2024/01/13 00:00:00+00,2024,1,13,chokepoint6,Strait of Hormuz,14,7,5,0,50,26,76,542548.015513819,121998.555951534,27685.2931119774,0,2357614.20656996,692231.86457733,3049846.07114729,49085
2023/10/14 00:00:00+00,2023,10,14,chokepoint6,Strait of Hormuz,22,14,10,3,64,49,113,713854.880785245,505872.652060156,29175.0106682256,9884.7792244085,3765952.3898202,1258787.32273804,5024739.71255824,49086
2024/01/14 00:00:00+00,2024,1,14,chokepoint6,Strait of Hormuz,13,17,6,3,57,39,96,363958.32716428,630830.568396373,34557.3915007988,3082.51068178883,2306412.77691116,1032428.79774324,3338841.5746544,49087
2023/10/15 00:00:00+00,2023,10,15,chokepoint6,Strait of Hormuz,11,18,3,3,59,35,94,380991.807077954,528574.935364881,3235.22986553737,10148.1864029311,3353120.81077689,922950.158711303,4276070.9694882,49088
2024/01/15 00:00:00+00,2024,1,15,chokepoint6,Strait of Hormuz,13,19,4,2,74,38,112,413984.119661563,611391.565398423,8913.04428848706,2192.0673514255,3769031.20902421,1036480.7966999,4805512.00572411,49089
2023/10/16 00:00:00+00,2023,10,16,chokepoint6,Strait of Hormuz,19,20,1,1,60,41,101,658655.284772378,519066.645229653,2280.92080513599,0,3004133.03508031,1180002.85080717,4184135.88588748,49090
2024/01/16 00:00:00+00,2024,1,16,chokepoint6,Strait of Hormuz,14,14,3,4,63,35,98,269961.471988361,701489.54299726,20039.0149936604,11739.1600519165,3149259.32723667,1003229.1900312,4152488.51726787,49091
2023/10/17 00:00:00+00,2023,10,17,chokepoint6,Strait of Hormuz,13,18,4,2,63,37,100,286926.144507041,598144.766887713,7200.08238362026,5042.9708214892,2119453.28203617,897313.964599864,3016767.24663603,49092
2024/01/17 00:00:00+00,2024,1,17,chokepoint6,Strait of Hormuz,21,11,4,5,53,41,94,547775.845627387,527693.677669729,10245.1947973703,19690.7772190512,2687371.77907263,1105405.49531354,3792777.27438617,49093
2023/10/18 00:00:00+00,2023,10,18,chokepoint6,Strait of Hormuz,9,17,5,3,54,34,88,320014.532609408,663552.562026896,30156.2576119419,13222.8114310533,2809908.75854718,1026946.1636793,3836854.92222648,49094
2024/01/18 00:00:00+00,2024,1,18,chokepoint6,Strait of Hormuz,10,10,3,0,48,23,71,203910.836159515,177503.680173477,17225.7263526194,0,2383045.89642804,398640.242685612,2781686.13911365,49095
2023/10/19 00:00:00+00,2023,10,19,chokepoint6,Strait of Hormuz,19,17,6,2,65,44,109,627941.628761193,655578.485880438,11699.1551298068,13538.6087224287,3734522.96172528,1308757.87849387,5043280.84021915,49096
2024/01/19 00:00:00+00,2024,1,19,chokepoint6,Strait of Hormuz,14,12,1,2,42,29,71,285961.643584975,503914.094738406,8907.32916583246,3825.76199606104,1667828.57927265,802608.829485275,2470437.40875793,49097
2023/05/14 00:00:00+00,2023,5,14,chokepoint6,Strait of Hormuz,18,17,2,2,63,39,102,511158.978578949,531401.271399039,8789.52920193378,3070.57364434997,3919279.41766079,1054420.35282427,4973699.77048506,49098
2023/08/23 00:00:00+00,2023,8,23,chokepoint6,Strait of Hormuz,17,22,1,6,68,46,114,409871.278869765,841003.186548911,4702.0928585105,26147.2281015879,3096623.00732523,1281723.78637877,4378346.793704,49099
2023/10/20 00:00:00+00,2023,10,20,chokepoint6,Strait of Hormuz,20,17,4,1,64,42,106,457648.759512263,597534.104005689,9691.89151516898,0,2518977.4322703,1064874.75503312,3583852.18730342,49100
2024/01/20 00:00:00+00,2024,1,20,chokepoint6,Strait of Hormuz,17,20,4,3,53,44,97,497929.436135713,858323.158159011,18258.8958937051,6833.40337627834,1521600.4887992,1381344.89356471,2902945.38236391,49101
2023/05/15 00:00:00+00,2023,5,15,chokepoint6,Strait of Hormuz,16,15,4,2,70,37,107,335322.498578111,301229.034540809,26058.3606319405,3227.46290883542,2904019.56406211,665837.356659696,3569856.92072181,49102
2023/08/24 00:00:00+00,2023,8,24,chokepoint6,Strait of Hormuz,18,16,4,0,64,38,102,276390.037969642,713154.785662437,59828.5634234926,0,3646392.86729305,1049373.38705557,4695766.25434862,49103
2023/10/21 00:00:00+00,2023,10,21,chokepoint6,Strait of Hormuz,11,20,5,2,52,38,90,415241.750978001,639126.174979261,21425.8271797127,8284.32413183148,2532543.80100287,1084078.07726881,3616621.87827168,49104
2023/05/16 00:00:00+00,2023,5,16,chokepoint6,Strait of Hormuz,22,18,4,5,63,49,112,560695.816453918,587181.316888329,25413.7475281221,14560.6517276713,3458999.77098061,1187851.53259804,4646851.30357865,49105
2023/08/25 00:00:00+00,2023,8,25,chokepoint6,Strait of Hormuz,23,19,9,2,57,53,110,723366.36741095,531531.713180574,26425.4177343642,0,1905920.90785749,1281323.49832589,3187244.40618338,49106
2023/10/22 00:00:00+00,2023,10,22,chokepoint6,Strait of Hormuz,14,13,4,3,34,34,68,285748.417559258,463340.761925848,16795.1430726,12502.6155687461,1734565.82295771,778386.938126453,2512952.76108416,49107
2023/10/23 00:00:00+00,2023,10,23,chokepoint6,Strait of Hormuz,15,12,4,1,54,32,86,529234.483624276,509399.98607957,42784.3457293775,5576.81016485953,2276305.9350786,1086995.62559808,3363301.56067668,49108
2023/10/24 00:00:00+00,2023,10,24,chokepoint6,Strait of Hormuz,18,14,5,4,62,41,103,619704.272265354,701599.383356476,20766.1107466308,5341.70605686481,2466966.11541713,1347411.47242533,3814377.58784246,49109
2023/08/26 00:00:00+00,2023,8,26,chokepoint6,Strait of Hormuz,19,15,8,1,77,43,120,494608.807966435,692005.221545277,16066.7291686451,2438.25785603071,3106794.6826672,1205119.01653639,4311913.69920359,49110
2023/10/25 00:00:00+00,2023,10,25,chokepoint6,Strait of Hormuz,19,13,7,3,56,42,98,504655.530666914,293516.261145483,17655.7522562573,8885.32775317979,2258926.9843257,824712.871821834,3083639.85614753,49111
2023/08/27 00:00:00+00,2023,8,27,chokepoint6,Strait of Hormuz,18,20,4,1,51,43,94,533047.180001366,546739.319027242,8915.9943432792,2680.20369689986,1508050.83097395,1091382.69706879,2599433.52804274,49112
2023/05/17 00:00:00+00,2023,5,17,chokepoint6,Strait of Hormuz,14,17,3,1,58,35,93,377968.261492617,608649.771822478,8422.96405644576,0,3686559.89520541,995040.997371541,4681600.89257695,49113
2023/10/26 00:00:00+00,2023,10,26,chokepoint6,Strait of Hormuz,11,8,5,1,62,25,87,292138.02042452,361752.329980597,25412.6201308059,0,2613599.60551365,679302.970535923,3292902.57604957,49114
2023/08/28 00:00:00+00,2023,8,28,chokepoint6,Strait of Hormuz,22,15,3,2,64,42,106,636054.217160914,458129.307039341,1958.15818981964,0,3367944.05249561,1096141.68239007,4464085.73488569,49115
2023/05/18 00:00:00+00,2023,5,18,chokepoint6,Strait of Hormuz,20,14,5,4,64,43,107,518673.774184572,327084.482519002,24659.8377915936,14228.6245163121,2819252.09677344,884646.71901148,3703898.81578492,49116
2024/01/21 00:00:00+00,2024,1,21,chokepoint6,Strait of Hormuz,12,11,2,3,49,28,77,603665.579810103,179342.774829011,549.860373800042,6797.02246354966,1851663.85260168,790355.237476464,2642019.09007814,49117
2023/08/29 00:00:00+00,2023,8,29,chokepoint6,Strait of Hormuz,15,11,5,1,72,32,104,503142.303550928,483299.226586309,19087.0929276098,0,2489334.18144189,1005528.62306485,3494862.80450673,49118
2023/05/19 00:00:00+00,2023,5,19,chokepoint6,Strait of Hormuz,17,17,7,2,75,43,118,383798.592164099,536940.897932249,47634.9567301774,0,3233142.9298916,968374.446826526,4201517.37671813,49119
2024/01/22 00:00:00+00,2024,1,22,chokepoint6,Strait of Hormuz,17,15,5,5,54,42,96,574077.27807664,612806.180016008,31548.6845913154,13288.1884638474,3186995.91512743,1231720.33114781,4418716.24627524,49120
2023/08/30 00:00:00+00,2023,8,30,chokepoint6,Strait of Hormuz,20,20,6,1,58,47,105,530891.30548538,615737.648180327,29677.8051976755,5617.66371964362,2885487.81478763,1181924.42258303,4067412.23737066,49121
2023/05/20 00:00:00+00,2023,5,20,chokepoint6,Strait of Hormuz,18,13,3,2,84,36,120,383766.813080217,673226.080978851,34177.428830389,6492.53764394713,3582944.06104792,1097662.8605334,4680606.92158132,49122
2024/01/23 00:00:00+00,2024,1,23,chokepoint6,Strait of Hormuz,18,21,7,4,49,50,99,478197.045744948,766118.352240916,2365.78291991263,8823.23001144718,1754715.73562084,1255504.41091722,3010220.14653807,49123
2023/08/31 00:00:00+00,2023,8,31,chokepoint6,Strait of Hormuz,13,16,6,0,58,35,93,355350.124066133,516287.717716288,12345.8273686969,0,2324088.90534973,883983.669151118,3208072.57450085,49124
2023/05/21 00:00:00+00,2023,5,21,chokepoint6,Strait of Hormuz,13,11,1,3,68,28,96,273129.58976378,377395.261926062,16643.9083333333,16817.2126626183,2337763.2375843,683985.972685793,3021749.21027009,49125
2024/01/24 00:00:00+00,2024,1,24,chokepoint6,Strait of Hormuz,12,8,5,4,54,29,83,399383.036988253,166239.992183053,23071.9094815221,4013.87450907159,2624753.83967517,592708.8131619,3217462.65283707,49126
2023/09/01 00:00:00+00,2023,9,1,chokepoint6,Strait of Hormuz,21,28,1,4,64,54,118,790958.2780616,922551.27873787,1514.7330744572,5042.9708214892,3141534.68072223,1720067.26069542,4861601.94141765,49127
2023/05/22 00:00:00+00,2023,5,22,chokepoint6,Strait of Hormuz,19,15,4,3,51,41,92,255627.798136597,423224.409726766,3000.08574180343,6515.0358270515,2302451.81181501,688367.329432219,2990819.14124723,49128
2024/01/25 00:00:00+00,2024,1,25,chokepoint6,Strait of Hormuz,11,11,2,2,55,26,81,310075.451002214,431279.968770839,2239.98217325259,4184.04988443271,3206935.2728761,747779.451830739,3954714.72470684,49129
2023/09/02 00:00:00+00,2023,9,2,chokepoint6,Strait of Hormuz,19,19,5,1,53,44,97,387103.771976069,536114.421877536,14991.8269583796,0,3254731.05888622,938210.020811984,4192941.07969821,49130
2023/05/23 00:00:00+00,2023,5,23,chokepoint6,Strait of Hormuz,21,12,7,1,65,41,106,605299.400187304,365960.003298501,29552.6041039554,3257.71523838496,1175968.7095623,1004069.72282815,2180038.43239044,49131
2024/01/26 00:00:00+00,2024,1,26,chokepoint6,Strait of Hormuz,14,12,9,2,57,37,94,374577.195162082,324185.261207824,57505.9848428731,2553.81795963984,1580011.2157026,758822.25917242,2338833.47487501,49132
2023/09/03 00:00:00+00,2023,9,3,chokepoint6,Strait of Hormuz,9,16,6,2,67,33,100,299472.131048212,917433.797966758,42967.1126809834,0,2562764.30148172,1259873.04169595,3822637.34317767,49133
2023/05/24 00:00:00+00,2023,5,24,chokepoint6,Strait of Hormuz,20,12,1,3,73,36,109,573682.238325446,371793.842680592,4285.79160644398,0,2943604.64692267,949761.872612481,3893366.51953515,49134
2024/01/27 00:00:00+00,2024,1,27,chokepoint6,Strait of Hormuz,13,17,3,2,42,35,77,517235.28532444,543895.229589026,19943.5347264412,6429.50163041388,2619330.36949438,1087503.55127032,3706833.9207647,49135
2023/09/04 00:00:00+00,2023,9,4,chokepoint6,Strait of Hormuz,11,19,6,1,74,37,111,502679.40798285,658152.968552,31270.4849331555,2963.46531203547,3509988.08009958,1195066.32678004,4705054.40687963,49136
2023/05/25 00:00:00+00,2023,5,25,chokepoint6,Strait of Hormuz,15,17,8,1,68,41,109,462043.584148758,789763.146078094,27526.5869603337,0,4592783.39293732,1279333.31718719,5872116.71012451,49137
2024/01/28 00:00:00+00,2024,1,28,chokepoint6,Strait of Hormuz,16,14,8,4,46,42,88,233097.024818157,291644.080564809,10804.7785249298,5691.18834974178,2784184.80903995,541237.072257637,3325421.88129759,49138
2023/09/05 00:00:00+00,2023,9,5,chokepoint6,Strait of Hormuz,25,15,7,0,65,47,112,629875.44821107,377265.869727295,29010.7860219906,0,3186290.15497544,1036152.10396036,4222442.25893579,49139
2023/05/26 00:00:00+00,2023,5,26,chokepoint6,Strait of Hormuz,16,20,5,2,54,43,97,372460.923667386,624067.814867996,29996.3224294991,0,1742578.84354396,1026525.06096488,2769103.90450884,49140
2024/01/29 00:00:00+00,2024,1,29,chokepoint6,Strait of Hormuz,10,18,3,3,41,34,75,360657.014745288,572716.899377505,20672.3297657617,8854.51827592781,2527116.0708323,962900.762164483,3490016.83299679,49141
2023/09/06 00:00:00+00,2023,9,6,chokepoint6,Strait of Hormuz,16,14,10,1,58,41,99,421356.561935401,516885.982681635,55084.886713645,0,2994226.26805823,993327.431330681,3987553.69938891,49142
2023/05/27 00:00:00+00,2023,5,27,chokepoint6,Strait of Hormuz,19,19,5,4,75,47,122,469473.8655564,742343.241316753,13101.094178413,5708.73294831632,3822344.22994962,1230626.93399988,5052971.1639495,49143
2024/01/30 00:00:00+00,2024,1,30,chokepoint6,Strait of Hormuz,11,10,3,4,50,28,78,266288.811229748,314448.163167503,17811.8211909479,8817.30962096835,2782086.02005848,607366.105209167,3389452.12526765,49144
2024/01/31 00:00:00+00,2024,1,31,chokepoint6,Strait of Hormuz,10,10,0,3,63,23,86,328766.944933152,752400.070438455,0,11039.3997780158,2705747.59898673,1092206.41514962,3797954.01413635,49145
2024/02/01 00:00:00+00,2024,2,1,chokepoint6,Strait of Hormuz,18,15,4,3,51,40,91,354333.213446211,406875.69483146,5149.96905299647,0,3203544.92397468,766358.877330667,3969903.80130535,49146
2024/02/02 00:00:00+00,2024,2,2,chokepoint6,Strait of Hormuz,10,21,2,3,49,36,85,281758.140681753,850734.412830104,0,2636.2259352886,3741720.45177866,1135128.77944714,4876849.23122581,49147
2024/02/03 00:00:00+00,2024,2,3,chokepoint6,Strait of Hormuz,18,10,1,1,39,30,69,467745.759898925,288528.279228185,2769.66247594617,2106.21691324987,1611639.09973713,761149.918516306,2372789.01825344,49148
2023/05/28 00:00:00+00,2023,5,28,chokepoint6,Strait of Hormuz,22,21,6,1,71,50,121,542574.870666142,801708.763709915,29502.1051375718,0,3417509.890552,1373785.73951363,4791295.63006563,49149
2023/05/29 00:00:00+00,2023,5,29,chokepoint6,Strait of Hormuz,17,19,5,2,60,43,103,616697.385752551,680298.077437573,62243.0095595444,2409.49961574115,3074413.78538017,1361647.97236541,4436061.75774558,49150
2023/02/19 00:00:00+00,2023,2,19,chokepoint6,Strait of Hormuz,16,16,4,0,42,36,78,491159.764565415,927054.256793691,20052.2826194966,0,2116404.91561054,1438266.3039786,3554671.21958914,49151
2023/02/20 00:00:00+00,2023,2,20,chokepoint6,Strait of Hormuz,19,16,3,2,54,40,94,304013.595948366,448087.715919642,48426.2942309368,0,1987852.98286599,800527.606098944,2788380.58896493,49152
2023/02/21 00:00:00+00,2023,2,21,chokepoint6,Strait of Hormuz,18,16,5,4,39,43,82,489882.804569089,334022.9011855,27730.7942791336,16117.9688947149,1085538.33902331,867754.468928438,1953292.80795175,49153
2023/02/22 00:00:00+00,2023,2,22,chokepoint6,Strait of Hormuz,12,17,5,5,73,39,112,450017.229100285,483546.293519215,38580.5054044447,9273.73412540689,3680336.32257739,981417.762149351,4661754.08472674,49154
2023/02/23 00:00:00+00,2023,2,23,chokepoint6,Strait of Hormuz,20,19,7,3,70,49,119,625678.731235931,643247.630046391,13897.6866897296,16526.0181740859,3151997.20228159,1299350.06614614,4451347.26842773,49155
2023/02/24 00:00:00+00,2023,2,24,chokepoint6,Strait of Hormuz,14,22,6,1,84,43,127,338448.004594508,1177986.95644373,18795.2566300726,4505.06781937463,4529667.22318591,1539735.28548768,6069402.50867359,49156
2023/02/25 00:00:00+00,2023,2,25,chokepoint6,Strait of Hormuz,18,19,7,3,52,47,99,540008.279915264,807931.044232284,13496.1791574175,8443.21468933506,2626304.74488249,1369878.7179943,3996183.46287679,49157
2023/02/26 00:00:00+00,2023,2,26,chokepoint6,Strait of Hormuz,15,17,3,3,61,38,99,354459.389125076,635877.231189776,10338.7204137336,7216.6416994178,3289977.7285166,1007891.982428,4297869.7109446,49158
